index,study,study_type,gb,boot10,jack10,boot100,jack100,boot1000,jack1000,rep,rep100
40,M25363,phylogenetic,18,100,100,100,100,99,100,0.06228373702,6.228373702
40,M25363,phylogenetic,17,40,50,50,60,48,62,0.05882352941,5.882352941
40,M25363,phylogenetic,10,100,100,100,100,100,100,0.03460207612,3.460207612
40,M25363,phylogenetic,25,100,100,100,100,100,100,0.08650519031,8.650519031
40,M25363,phylogenetic,26,70,100,78,85,79,88,0.08996539792,8.996539792
40,M25363,phylogenetic,10,100,100,98,100,98,99,0.03460207612,3.460207612
40,M25363,phylogenetic,12,10,30,23,37,26,42,0.04152249135,4.152249135
40,M25363,phylogenetic,37,100,100,100,100,100,100,0.1280276817,12.80276817
40,M25363,phylogenetic,3,100,100,98,97,94,96,0.01038062284,1.038062284
40,M25363,phylogenetic,33,100,100,100,99,99,99,0.1141868512,11.41868512
40,M25363,phylogenetic,68,100,100,91,98,95,98,0.2352941176,23.52941176
40,M25363,phylogenetic,71,100,100,98,99,94,98,0.2456747405,24.56747405
40,M25363,phylogenetic,70,100,100,100,100,100,100,0.2422145329,24.22145329
40,M25363,phylogenetic,80,100,100,100,100,100,100,0.276816609,27.6816609
40,M25363,phylogenetic,67,100,100,94,98,93,98,0.23183391,23.183391
40,M25363,phylogenetic,55,100,100,100,100,100,100,0.1903114187,19.03114187
40,M25363,phylogenetic,23,70,10,41,36,27,39,0.07958477509,7.958477509
40,M25363,phylogenetic,48,100,100,100,100,100,100,0.1660899654,16.60899654
40,M25363,phylogenetic,8,100,100,100,100,100,100,0.0276816609,2.76816609
40,M25363,phylogenetic,3,100,90,96,90,92,91,0.01038062284,1.038062284
40,M25363,phylogenetic,11,100,100,100,100,100,100,0.03806228374,3.806228374
40,M25363,phylogenetic,3,60,90,64,74,64,75,0.01038062284,1.038062284
40,M25363,phylogenetic,3,70,90,85,84,86,86,0.01038062284,1.038062284
40,M25363,phylogenetic,7,70,100,83,100,91,98,0.02422145329,2.422145329
40,M25363,phylogenetic,7,100,100,100,100,99,99,0.02422145329,2.422145329
40,M25363,phylogenetic,7,100,90,76,81,74,87,0.02422145329,2.422145329
40,M25363,phylogenetic,27,100,100,98,100,99,100,0.09342560554,9.342560554
40,M25363,phylogenetic,10,100,100,100,100,99,99,0.03460207612,3.460207612
40,M25363,phylogenetic,1,60,60,67,64,62,67,0.003460207612,0.3460207612
40,M25363,phylogenetic,17,100,100,100,100,100,100,0.05882352941,5.882352941
40,M25363,phylogenetic,6,100,70,97,95,89,96,0.02076124567,2.076124567
40,M25363,phylogenetic,4,60,80,86,93,76,87,0.01384083045,1.384083045
40,M25363,phylogenetic,9,30,30,51,51,45,53,0.03114186851,3.114186851
40,M25363,phylogenetic,20,100,100,100,100,99,100,0.06920415225,6.920415225
40,M25363,phylogenetic,15,100,100,99,100,99,100,0.05190311419,5.190311419
40,M25363,phylogenetic,289,100,100,100,100,100,100,1,100
41,M25382,phylogenetic,3,90,90,97,96,92,92,0.09677419355,9.677419355
41,M25382,phylogenetic,1,70,20,29,35,23,39,0.03225806452,3.225806452
41,M25382,phylogenetic,12,100,100,100,100,100,100,0.3870967742,38.70967742
41,M25382,phylogenetic,6,100,100,100,100,99,99,0.1935483871,19.35483871
41,M25382,phylogenetic,2,70,80,68,77,67,79,0.06451612903,6.451612903
41,M25382,phylogenetic,3,80,100,90,94,91,91,0.09677419355,9.677419355
41,M25382,phylogenetic,3,90,100,81,80,77,84,0.09677419355,9.677419355
41,M25382,phylogenetic,4,100,100,89,97,92,97,0.1290322581,12.90322581
41,M25382,phylogenetic,7,100,100,100,100,99,99,0.2258064516,22.58064516
41,M25382,phylogenetic,8,100,100,100,100,99,100,0.2580645161,25.80645161
41,M25382,phylogenetic,1,40,50,49,54,40,47,0.03225806452,3.225806452
41,M25382,phylogenetic,8,100,100,98,100,98,99,0.2580645161,25.80645161
41,M25382,phylogenetic,2,100,30,38,49,42,44,0.06451612903,6.451612903
41,M25382,phylogenetic,11,100,100,100,100,99,100,0.3548387097,35.48387097
41,M25382,phylogenetic,1,10,30,31,40,29,44,0.03225806452,3.225806452
41,M25382,phylogenetic,3,40,100,64,82,69,81,0.09677419355,9.677419355
41,M25382,phylogenetic,4,90,100,95,94,96,94,0.1290322581,12.90322581
41,M25382,phylogenetic,3,50,70,35,64,34,49,0.09677419355,9.677419355
41,M25382,phylogenetic,3,60,70,35,63,31,48,0.09677419355,9.677419355
41,M25382,phylogenetic,12,100,100,100,100,99,99,0.3870967742,38.70967742
41,M25382,phylogenetic,14,100,100,98,100,99,99,0.4516129032,45.16129032
41,M25382,phylogenetic,31,100,100,100,100,100,100,1,100
41,M25382,phylogenetic,0,10,30,16,13,10,14,0,0
41,M25382,phylogenetic,19,100,100,100,100,100,100,0.6129032258,61.29032258
41,M25382,phylogenetic,1,20,50,47,63,42,56,0.03225806452,3.225806452
41,M25382,phylogenetic,0,100,100,100,100,100,100,0,0
42,M25384,phylogenetic,2,70,90,82,86,80,83,0.3333333333,33.33333333
42,M25384,phylogenetic,1,40,70,52,69,53,59,0.1666666667,16.66666667
42,M25384,phylogenetic,4,100,100,95,92,94,94,0.6666666667,66.66666667
42,M25384,phylogenetic,1,30,60,45,59,46,56,0.1666666667,16.66666667
42,M25384,phylogenetic,1,80,50,66,61,61,61,0.1666666667,16.66666667
42,M25384,phylogenetic,2,30,60,44,66,45,60,0.3333333333,33.33333333
42,M25384,phylogenetic,2,40,40,55,53,53,60,0.3333333333,33.33333333
42,M25384,phylogenetic,4,90,90,67,83,64,74,0.6666666667,66.66666667
42,M25384,phylogenetic,3,90,50,67,69,65,75,0.5,50
42,M25384,phylogenetic,4,100,100,80,87,78,87,0.6666666667,66.66666667
42,M25384,phylogenetic,4,100,90,97,97,97,97,0.6666666667,66.66666667
42,M25384,phylogenetic,2,90,90,87,84,84,85,0.3333333333,33.33333333
42,M25384,phylogenetic,3,90,80,75,81,75,82,0.5,50
42,M25384,phylogenetic,1,30,20,18,20,19,17,0.1666666667,16.66666667
42,M25384,phylogenetic,6,100,100,98,98,99,98,1,100
42,M25384,phylogenetic,2,40,10,37,57,42,51,0.3333333333,33.33333333
42,M25384,phylogenetic,3,60,100,80,84,72,84,0.5,50
42,M25384,phylogenetic,0,100,100,100,100,100,100,0,0
43,M25472,phylogenetic,144,100,100,100,100,100,100,0.9795918367,97.95918367
43,M25472,phylogenetic,3,60,60,40,71,44,62,0.02040816327,2.040816327
43,M25472,phylogenetic,5,20,60,72,82,71,82,0.03401360544,3.401360544
43,M25472,phylogenetic,130,100,100,100,100,100,100,0.8843537415,88.43537415
43,M25472,phylogenetic,147,100,100,100,100,100,100,1,100
43,M25472,phylogenetic,2,30,10,28,27,27,27,0.01360544218,1.360544218
43,M25472,phylogenetic,11,100,100,100,100,99,100,0.07482993197,7.482993197
43,M25472,phylogenetic,3,70,60,60,69,62,79,0.02040816327,2.040816327
43,M25472,phylogenetic,2,50,50,28,61,34,54,0.01360544218,1.360544218
43,M25472,phylogenetic,1,60,40,31,48,31,48,0.006802721088,0.6802721088
43,M25472,phylogenetic,4,100,50,63,79,70,84,0.02721088435,2.721088435
43,M25472,phylogenetic,3,70,50,61,75,66,75,0.02040816327,2.040816327
43,M25472,phylogenetic,8,60,80,73,84,72,86,0.05442176871,5.442176871
43,M25472,phylogenetic,2,60,80,71,76,68,77,0.01360544218,1.360544218
43,M25472,phylogenetic,7,100,100,100,100,100,99,0.04761904762,4.761904762
43,M25472,phylogenetic,7,70,80,77,93,84,93,0.04761904762,4.761904762
43,M25472,phylogenetic,2,70,60,37,61,44,58,0.01360544218,1.360544218
43,M25472,phylogenetic,25,100,100,100,100,100,100,0.1700680272,17.00680272
43,M25472,phylogenetic,6,100,100,98,100,99,99,0.04081632653,4.081632653
43,M25472,phylogenetic,8,100,100,100,100,99,100,0.05442176871,5.442176871
43,M25472,phylogenetic,3,40,20,48,56,49,60,0.02040816327,2.040816327
43,M25472,phylogenetic,7,100,100,93,97,89,96,0.04761904762,4.761904762
43,M25472,phylogenetic,14,100,100,100,100,98,100,0.09523809524,9.523809524
43,M25472,phylogenetic,5,30,20,38,55,41,50,0.03401360544,3.401360544
43,M25472,phylogenetic,5,30,20,29,51,34,46,0.03401360544,3.401360544
43,M25472,phylogenetic,5,40,20,41,58,44,52,0.03401360544,3.401360544
43,M25472,phylogenetic,16,100,100,99,100,99,99,0.1088435374,10.88435374
43,M25472,phylogenetic,3,50,40,44,54,41,48,0.02040816327,2.040816327
43,M25472,phylogenetic,12,100,100,93,98,92,98,0.08163265306,8.163265306
43,M25472,phylogenetic,8,70,100,74,94,79,94,0.05442176871,5.442176871
43,M25472,phylogenetic,15,100,100,96,100,97,99,0.1020408163,10.20408163
43,M25472,phylogenetic,0,100,100,100,100,100,100,0,0
44,M25603,phylogenetic,1,60,80,59,74,62,65,0.02777777778,2.777777778
44,M25603,phylogenetic,1,60,60,58,70,58,62,0.02777777778,2.777777778
44,M25603,phylogenetic,3,90,90,95,93,92,92,0.08333333333,8.333333333
44,M25603,phylogenetic,1,50,70,53,61,55,60,0.02777777778,2.777777778
44,M25603,phylogenetic,1,50,80,62,65,62,64,0.02777777778,2.777777778
44,M25603,phylogenetic,4,70,90,73,82,69,80,0.1111111111,11.11111111
44,M25603,phylogenetic,1,80,70,55,67,57,61,0.02777777778,2.777777778
44,M25603,phylogenetic,1,90,50,53,61,52,56,0.02777777778,2.777777778
44,M25603,phylogenetic,2,90,50,72,75,64,70,0.05555555556,5.555555556
44,M25603,phylogenetic,1,40,20,42,40,31,38,0.02777777778,2.777777778
44,M25603,phylogenetic,2,60,80,79,75,66,77,0.05555555556,5.555555556
44,M25603,phylogenetic,3,100,90,85,91,86,87,0.08333333333,8.333333333
44,M25603,phylogenetic,1,40,70,57,61,58,62,0.02777777778,2.777777778
44,M25603,phylogenetic,3,90,90,86,87,82,90,0.08333333333,8.333333333
44,M25603,phylogenetic,2,70,60,86,86,81,81,0.05555555556,5.555555556
44,M25603,phylogenetic,14,100,100,100,100,100,100,0.3888888889,38.88888889
44,M25603,phylogenetic,5,100,70,97,95,98,98,0.1388888889,13.88888889
44,M25603,phylogenetic,1,30,40,40,57,43,51,0.02777777778,2.777777778
44,M25603,phylogenetic,3,90,100,95,92,94,94,0.08333333333,8.333333333
44,M25603,phylogenetic,2,70,90,88,85,87,86,0.05555555556,5.555555556
44,M25603,phylogenetic,2,70,80,86,82,83,84,0.05555555556,5.555555556
44,M25603,phylogenetic,1,50,70,69,79,73,75,0.02777777778,2.777777778
44,M25603,phylogenetic,1,70,60,65,71,61,64,0.02777777778,2.777777778
44,M25603,phylogenetic,1,70,100,69,84,69,75,0.02777777778,2.777777778
44,M25603,phylogenetic,1,10,20,18,15,11,19,0.02777777778,2.777777778
44,M25603,phylogenetic,2,60,80,77,75,74,76,0.05555555556,5.555555556
44,M25603,phylogenetic,1,40,30,31,32,19,38,0.02777777778,2.777777778
44,M25603,phylogenetic,1,60,60,54,61,59,59,0.02777777778,2.777777778
44,M25603,phylogenetic,2,80,80,83,89,85,86,0.05555555556,5.555555556
44,M25603,phylogenetic,1,10,40,24,38,33,43,0.02777777778,2.777777778
44,M25603,phylogenetic,36,100,100,100,100,100,100,1,100
44,M25603,phylogenetic,0,100,100,100,100,100,100,0,0
45,M25638,phylogenetic,2,90,100,93,89,90,89,0.1111111111,11.11111111
45,M25638,phylogenetic,10,100,100,100,100,100,100,0.5555555556,55.55555556
45,M25638,phylogenetic,7,70,100,92,100,97,98,0.3888888889,38.88888889
45,M25638,phylogenetic,13,100,100,100,100,99,100,0.7222222222,72.22222222
45,M25638,phylogenetic,14,100,100,100,100,99,99,0.7777777778,77.77777778
45,M25638,phylogenetic,18,100,100,100,100,100,100,1,100
45,M25638,phylogenetic,4,20,40,47,53,43,53,0.2222222222,22.22222222
45,M25638,phylogenetic,3,40,70,35,51,37,52,0.1666666667,16.66666667
45,M25638,phylogenetic,2,90,80,86,82,86,87,0.1111111111,11.11111111
45,M25638,phylogenetic,11,100,100,100,100,100,100,0.6111111111,61.11111111
45,M25638,phylogenetic,16,100,100,100,100,100,100,0.8888888889,88.88888889
45,M25638,phylogenetic,0,100,100,100,100,100,100,0,0
46,M25639,phylogenetic,35,100,100,100,100,100,100,1,100
46,M25639,phylogenetic,4,50,40,49,62,39,55,0.1142857143,11.42857143
46,M25639,phylogenetic,20,100,100,100,100,100,100,0.5714285714,57.14285714
46,M25639,phylogenetic,21,100,100,98,100,99,100,0.6,60
46,M25639,phylogenetic,19,100,100,98,100,97,99,0.5428571429,54.28571429
46,M25639,phylogenetic,26,100,100,100,100,99,100,0.7428571429,74.28571429
46,M25639,phylogenetic,2,40,80,37,55,39,44,0.05714285714,5.714285714
46,M25639,phylogenetic,5,80,100,92,97,92,96,0.1428571429,14.28571429
46,M25639,phylogenetic,5,70,70,74,86,73,85,0.1428571429,14.28571429
46,M25639,phylogenetic,5,100,100,98,100,97,99,0.1428571429,14.28571429
46,M25639,phylogenetic,8,100,100,93,96,94,98,0.2285714286,22.85714286
46,M25639,phylogenetic,9,100,100,94,99,95,99,0.2571428571,25.71428571
46,M25639,phylogenetic,11,100,100,100,100,99,99,0.3142857143,31.42857143
46,M25639,phylogenetic,2,30,60,39,53,29,41,0.05714285714,5.714285714
46,M25639,phylogenetic,1,60,60,70,56,65,63,0.02857142857,2.857142857
46,M25639,phylogenetic,5,100,100,93,99,96,98,0.1428571429,14.28571429
46,M25639,phylogenetic,3,40,40,62,72,67,74,0.08571428571,8.571428571
46,M25639,phylogenetic,1,40,80,63,58,63,63,0.02857142857,2.857142857
46,M25639,phylogenetic,12,100,100,100,100,100,100,0.3428571429,34.28571429
46,M25639,phylogenetic,1,20,40,26,36,26,37,0.02857142857,2.857142857
46,M25639,phylogenetic,12,100,100,100,100,99,99,0.3428571429,34.28571429
46,M25639,phylogenetic,4,70,100,72,92,81,91,0.1142857143,11.42857143
46,M25639,phylogenetic,3,80,90,68,90,71,85,0.08571428571,8.571428571
46,M25639,phylogenetic,1,20,40,25,35,25,35,0.02857142857,2.857142857
46,M25639,phylogenetic,3,60,80,54,56,49,60,0.08571428571,8.571428571
46,M25639,phylogenetic,2,20,60,27,50,22,31,0.05714285714,5.714285714
46,M25639,phylogenetic,15,100,100,100,100,100,100,0.4285714286,42.85714286
46,M25639,phylogenetic,10,100,100,96,100,96,99,0.2857142857,28.57142857
46,M25639,phylogenetic,4,100,100,77,88,73,80,0.1142857143,11.42857143
46,M25639,phylogenetic,6,100,100,94,92,89,96,0.1714285714,17.14285714
46,M25639,phylogenetic,11,90,100,97,100,97,99,0.3142857143,31.42857143
46,M25639,phylogenetic,9,100,70,96,94,90,95,0.2571428571,25.71428571
46,M25639,phylogenetic,7,100,80,84,90,83,88,0.2,20
46,M25639,phylogenetic,0,100,100,100,100,100,100,0,0
47,M25653,phylogenetic,2,80,90,83,90,85,88,0.01503759398,1.503759398
47,M25653,phylogenetic,1,70,60,63,65,64,60,0.007518796992,0.7518796992
47,M25653,phylogenetic,23,100,100,100,100,100,100,0.1729323308,17.29323308
47,M25653,phylogenetic,18,100,100,100,100,100,100,0.1353383459,13.53383459
47,M25653,phylogenetic,3,90,50,55,65,50,62,0.02255639098,2.255639098
47,M25653,phylogenetic,133,100,100,100,100,100,100,1,100
48,M25654,phylogenetic,1,40,70,59,74,63,66,0.003333333333,0.3333333333
48,M25654,phylogenetic,41,100,100,100,100,100,100,0.1366666667,13.66666667
48,M25654,phylogenetic,33,100,100,100,100,100,100,0.11,11
48,M25654,phylogenetic,15,100,100,100,100,100,100,0.05,5
48,M25654,phylogenetic,6,50,100,72,89,71,88,0.02,2
48,M25654,phylogenetic,16,100,100,100,100,99,100,0.05333333333,5.333333333
48,M25654,phylogenetic,24,100,100,100,100,100,100,0.08,8
48,M25654,phylogenetic,37,100,100,100,100,100,100,0.1233333333,12.33333333
48,M25654,phylogenetic,16,100,100,100,100,100,100,0.05333333333,5.333333333
48,M25654,phylogenetic,1,60,70,60,65,65,65,0.003333333333,0.3333333333
48,M25654,phylogenetic,18,100,100,100,100,100,100,0.06,6
48,M25654,phylogenetic,3,100,90,93,97,95,95,0.01,1
48,M25654,phylogenetic,14,100,100,100,100,100,100,0.04666666667,4.666666667
48,M25654,phylogenetic,48,100,100,100,100,100,100,0.16,16
48,M25654,phylogenetic,93,100,100,100,100,100,100,0.31,31
48,M25654,phylogenetic,300,100,100,100,100,100,100,1,100
49,M25707,phylogenetic,3,100,90,91,93,92,95,0.15,15
49,M25707,phylogenetic,3,90,80,77,83,74,85,0.15,15
49,M25707,phylogenetic,4,100,100,87,91,84,92,0.2,20
49,M25707,phylogenetic,1,40,70,40,46,33,34,0.05,5
49,M25707,phylogenetic,1,40,60,37,43,36,37,0.05,5
49,M25707,phylogenetic,1,100,50,65,58,61,62,0.05,5
49,M25707,phylogenetic,1,70,50,68,67,65,62,0.05,5
49,M25707,phylogenetic,1,60,70,57,65,55,55,0.05,5
49,M25707,phylogenetic,18,100,100,100,100,100,100,0.9,90
49,M25707,phylogenetic,6,100,100,100,100,99,99,0.3,30
49,M25707,phylogenetic,18,100,100,100,100,100,100,0.9,90
49,M25707,phylogenetic,7,100,100,97,100,97,99,0.35,35
49,M25707,phylogenetic,20,100,100,100,100,100,100,1,100
49,M25707,phylogenetic,4,60,90,66,77,66,77,0.2,20
49,M25707,phylogenetic,2,60,50,38,62,40,57,0.1,10
49,M25707,phylogenetic,7,80,100,81,96,86,95,0.35,35
49,M25707,phylogenetic,17,100,100,100,100,100,100,0.85,85
49,M25707,phylogenetic,1,60,90,62,73,63,64,0.05,5
49,M25707,phylogenetic,0,100,100,100,100,100,100,0,0
50,M25708,phylogenetic,3,70,80,47,65,46,60,0.12,12
50,M25708,phylogenetic,3,70,80,64,71,55,71,0.12,12
50,M25708,phylogenetic,1,30,30,35,53,38,50,0.04,4
50,M25708,phylogenetic,9,100,80,89,95,93,96,0.36,36
50,M25708,phylogenetic,15,100,100,100,100,100,100,0.6,60
50,M25708,phylogenetic,3,30,50,56,69,58,68,0.12,12
50,M25708,phylogenetic,13,100,100,100,100,99,100,0.52,52
50,M25708,phylogenetic,2,50,60,57,67,53,65,0.08,8
50,M25708,phylogenetic,6,100,100,92,95,88,95,0.24,24
50,M25708,phylogenetic,6,90,100,96,100,96,99,0.24,24
50,M25708,phylogenetic,3,90,80,77,88,81,85,0.12,12
50,M25708,phylogenetic,1,100,90,73,63,71,72,0.04,4
50,M25708,phylogenetic,6,80,100,91,95,92,97,0.24,24
50,M25708,phylogenetic,5,70,100,84,97,85,93,0.2,20
50,M25708,phylogenetic,3,60,60,49,64,57,62,0.12,12
50,M25708,phylogenetic,6,100,100,92,92,88,95,0.24,24
50,M25708,phylogenetic,3,60,50,70,76,70,82,0.12,12
50,M25708,phylogenetic,4,100,90,95,95,93,95,0.16,16
50,M25708,phylogenetic,1,100,100,100,100,99,99,0.04,4
50,M25708,phylogenetic,13,100,100,100,100,100,100,0.52,52
50,M25708,phylogenetic,1,100,100,97,100,96,98,0.04,4
50,M25708,phylogenetic,2,10,10,11,29,16,21,0.08,8
50,M25708,phylogenetic,25,100,100,100,100,100,100,1,100
50,M25708,phylogenetic,0,100,100,100,100,100,100,0,0
51,M26023,phylogenetic,5,10,20,30,29,34,41,0.1428571429,14.28571429
51,M26023,phylogenetic,22,100,100,100,100,99,100,0.6285714286,62.85714286
51,M26023,phylogenetic,13,80,50,64,71,60,72,0.3714285714,37.14285714
51,M26023,phylogenetic,6,20,30,37,42,44,51,0.1714285714,17.14285714
51,M26023,phylogenetic,2,40,60,52,67,53,67,0.05714285714,5.714285714
51,M26023,phylogenetic,4,70,70,54,67,49,62,0.1142857143,11.42857143
51,M26023,phylogenetic,16,100,100,100,100,99,100,0.4571428571,45.71428571
51,M26023,phylogenetic,19,100,100,100,100,100,100,0.5428571429,54.28571429
51,M26023,phylogenetic,4,30,30,36,46,39,51,0.1142857143,11.42857143
51,M26023,phylogenetic,9,30,60,47,62,45,62,0.2571428571,25.71428571
51,M26023,phylogenetic,21,100,100,100,100,100,100,0.6,60
51,M26023,phylogenetic,2,30,20,43,56,45,60,0.05714285714,5.714285714
51,M26023,phylogenetic,4,60,100,86,97,90,96,0.1142857143,11.42857143
51,M26023,phylogenetic,11,100,100,100,100,99,99,0.3142857143,31.42857143
51,M26023,phylogenetic,5,60,60,57,72,54,66,0.1428571429,14.28571429
51,M26023,phylogenetic,3,40,20,41,42,37,49,0.08571428571,8.571428571
51,M26023,phylogenetic,11,100,100,98,99,95,99,0.3142857143,31.42857143
51,M26023,phylogenetic,5,30,10,49,41,33,46,0.1428571429,14.28571429
51,M26023,phylogenetic,10,80,100,89,91,86,92,0.2857142857,28.57142857
51,M26023,phylogenetic,35,100,100,100,100,100,100,1,100
51,M26023,phylogenetic,3,100,100,100,100,100,100,0.08571428571,8.571428571
52,M30035,phylogenetic,7,80,70,69,75,61,71,0.3888888889,38.88888889
52,M30035,phylogenetic,1,40,50,40,49,38,45,0.05555555556,5.555555556
52,M30035,phylogenetic,3,20,40,49,54,44,59,0.1666666667,16.66666667
52,M30035,phylogenetic,1,10,30,8,11,15,17,0.05555555556,5.555555556
52,M30035,phylogenetic,3,90,100,95,92,93,93,0.1666666667,16.66666667
52,M30035,phylogenetic,1,10,10,43,27,35,36,0.05555555556,5.555555556
52,M30035,phylogenetic,5,100,100,93,86,80,91,0.2777777778,27.77777778
52,M30035,phylogenetic,2,20,50,35,46,32,44,0.1111111111,11.11111111
52,M30035,phylogenetic,3,80,100,76,79,73,78,0.1666666667,16.66666667
52,M30035,phylogenetic,18,100,100,100,100,100,100,1,100
52,M30035,phylogenetic,8,100,100,100,100,100,100,0.4444444444,44.44444444
52,M30035,phylogenetic,1,80,70,53,57,56,54,0.05555555556,5.555555556
52,M30035,phylogenetic,0,100,100,100,100,100,100,0,0
53,M30082,phylogenetic,35,100,100,100,100,100,100,1,100
53,M30082,phylogenetic,41,100,100,100,100,100,100,1.171428571,117.1428571
53,M30082,phylogenetic,6,40,40,56,54,56,66,0.1714285714,17.14285714
53,M30082,phylogenetic,4,40,20,49,63,53,57,0.1142857143,11.42857143
53,M30082,phylogenetic,28,100,100,100,100,100,100,0.8,80
53,M30082,phylogenetic,16,100,100,100,100,100,99,0.4571428571,45.71428571
53,M30082,phylogenetic,6,40,60,25,53,27,44,0.1714285714,17.14285714
53,M30082,phylogenetic,12,100,100,96,97,96,98,0.3428571429,34.28571429
53,M30082,phylogenetic,16,100,100,100,100,100,100,0.4571428571,45.71428571
53,M30082,phylogenetic,6,40,50,39,49,22,38,0.1714285714,17.14285714
53,M30082,phylogenetic,9,80,80,81,77,76,85,0.2571428571,25.71428571
